300.0	  1.109E+00	  4.652E-04  1.508E-31  1.016E-03  1.709E-29  1.372E-04
300.0	  1.294E+00	  4.652E-04  1.105E-31  1.016E-03  1.252E-29  1.372E-04
300.0	  1.510E+00	  4.652E-04  8.096E-32  1.016E-03  9.176E-30  1.372E-04
300.0	  1.763E+00	  4.652E-04  5.930E-32  1.016E-03  6.720E-30  1.372E-04
300.0	  2.058E+00	  4.652E-04  4.342E-32  1.016E-03  4.921E-30  1.372E-04
300.0	  2.402E+00	  4.652E-04  3.195E-32  1.016E-03  3.621E-30  1.372E-04
300.0	  2.804E+00	  4.652E-04  2.351E-32  1.016E-03  2.664E-30  1.372E-04
300.0	  3.273E+00	  4.652E-04  1.729E-32  1.016E-03  1.959E-30  1.372E-04
300.0	  3.820E+00	  4.652E-04  1.271E-32  1.016E-03  1.441E-30  1.372E-04
300.0	  4.459E+00	  4.652E-04  9.344E-33  1.016E-03  1.059E-30  1.372E-04
300.0	  5.205E+00	  4.652E-04  6.866E-33  1.016E-03  7.781E-31  1.372E-04
300.0	  6.076E+00	  4.652E-04  5.043E-33  1.016E-03  5.716E-31  1.372E-04
300.0	  7.092E+00	  4.652E-04  3.704E-33  1.016E-03  4.197E-31  1.372E-04
300.0	  8.278E+00	  4.652E-04  2.719E-33  1.016E-03  3.082E-31  1.372E-04
300.0	  9.662E+00	  4.652E-04  1.996E-33  1.016E-03  2.262E-31  1.372E-04
300.0	  1.128E+01	  4.652E-04  1.464E-33  1.016E-03  1.660E-31  1.372E-04
300.0	  1.316E+01	  4.652E-04  1.074E-33  1.016E-03  1.217E-31  1.372E-04
300.0	  1.537E+01	  4.652E-04  7.879E-34  1.016E-03  8.929E-32  1.372E-04
300.0	  1.794E+01	  4.652E-04  5.777E-34  1.016E-03  6.547E-32  1.372E-04
300.0	  2.094E+01	  4.652E-04  4.235E-34  1.016E-03  4.799E-32  1.372E-04
300.0	  2.444E+01	  4.652E-04  3.104E-34  1.016E-03  3.518E-32  1.372E-04
300.0	  2.852E+01	  4.652E-04  2.274E-34  1.016E-03  2.577E-32  1.372E-04
300.0	  3.330E+01	  4.652E-04  1.666E-34  1.016E-03  1.888E-32  1.372E-04
300.0	  3.886E+01	  4.652E-04  1.220E-34  1.016E-03  1.383E-32  1.372E-04
300.0	  4.536E+01	  4.652E-04  8.936E-35  1.016E-03  1.013E-32  1.372E-04
300.0	  5.295E+01	  4.652E-04  6.576E-35  1.016E-03  7.452E-33  1.372E-04
300.0	  6.181E+01	  4.652E-04  4.838E-35  1.016E-03  5.483E-33  1.372E-04
300.0	  7.215E+01	  4.652E-04  3.558E-35  1.016E-03  4.033E-33  1.372E-04
300.0	  8.421E+01	  4.652E-04  2.616E-35  1.016E-03  2.965E-33  1.372E-04
300.0	  9.830E+01	  4.652E-04  1.923E-35  1.016E-03  2.180E-33  1.372E-04
300.0	  1.147E+02	  4.652E-04  1.413E-35  1.016E-03  1.601E-33  1.372E-04
300.0	  1.339E+02	  4.652E-04  1.038E-35  1.016E-03  1.176E-33  1.372E-04
300.0	  1.563E+02	  4.652E-04  7.623E-36  1.016E-03  8.639E-34  1.372E-04
300.0	  1.825E+02	  4.652E-04  5.596E-36  1.016E-03  6.342E-34  1.372E-04
300.0	  2.130E+02	  4.652E-04  4.107E-36  1.016E-03  4.655E-34  1.372E-04
300.0	  2.486E+02	  4.652E-04  3.014E-36  1.016E-03  3.415E-34  1.372E-04
300.0	  2.902E+02	  4.652E-04  2.211E-36  1.016E-03  2.505E-34  1.372E-04
300.0	  3.387E+02	  4.652E-04  1.621E-36  1.016E-03  1.838E-34  1.372E-04
300.0	  3.954E+02	  4.652E-04  1.189E-36  1.016E-03  1.347E-34  1.372E-04
300.0	  4.615E+02	  4.652E-04  8.715E-37  1.016E-03  9.876E-35  1.372E-04
300.0	  5.387E+02	  4.652E-04  6.387E-37  1.016E-03  7.238E-35  1.372E-04
